id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
cf588abb-9eac-4cfc-9f0c-8c5aea0fb806,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,9,1.9275138,0.29482192,2.1922805,0.25956938,5
65f26e12-6243-48ba-b70f-309892ab659e,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,9,1.9228668,0.29512122,2.2395022,0.22129187,6
7298837a-9fba-45e4-8f43-6955e4bec8d2,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,9,1.9976771,0.27177492,2.2717702,0.215311,7
1d409a2d-a0b5-4994-969d-3a2906415d70,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,9,1.9866346,0.27177492,2.3339677,0.24880382,8
87623eb7-cd4c-486a-aa9b-1b60a0a11f4b,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,9,1.8747606,0.29991022,2.3564074,0.20574163,9
173d3ca3-40f5-4592-a720-c5d3dee1384e,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,9,2.533164,0.20802155,2.8060625,0.18779904,10
444ddb14-99e2-4fc6-8532-bf8fcd336abb,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,10,1.9185083,0.27596527,1.9524829,0.2882775,1
338e0b1e-c0d3-4b0f-bef0-de11980825c6,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,10,1.984252,0.26818317,1.9963217,0.26435408,2
da3a1c99-1be3-4bf0-b7d3-77c2b4892376,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,10,1.9045277,0.28883567,2.0104055,0.26435408,3
c55a7a97-9504-47ea-aa86-c001f5c4e976,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,10,1.9494858,0.27596527,2.0411801,0.30023924,4
