id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
b3112212-6131-4eb7-9a04-9579599f1c7a,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,10,2.3704803,0.21909608,2.347545,0.21770334,3
f86c92d7-f451-4d03-999a-fc12ea383fb7,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,10,2.4292614,0.20323257,2.3873734,0.21650718,4
362597d2-66ae-41ce-a625-889b5d8a880f,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,11,2.0012524,0.26578867,2.0760605,0.25239235,1
af26f42e-4ee4-4f8c-bcb6-212acca011a4,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,11,1.9981983,0.2714756,2.1491544,0.24401914,2
d01a9b7c-af7e-4fdf-8d53-3cb17cd333eb,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,11,2.3704805,0.21909608,2.347545,0.21770334,3
3cbb94d0-ffa4-464d-a096-2aaf934ae2f0,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,11,2.4292614,0.20323257,2.3873734,0.21650718,4
0592e6dd-bd01-41bd-82e8-2eec802417c9,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,12,1.9994437,0.26818317,1.9633423,0.27751195,1
63b7778a-6192-49e2-a5e1-1d9d9645b69b,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,12,1.9830371,0.26219696,1.9930394,0.2799043,2
ae005044-4708-4f9a-b417-86d69e0b0027,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,12,2.3704803,0.21909608,2.347545,0.21770334,3
d82c0d2a-5433-491b-9ef4-e98344312560,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,12,2.4292617,0.20323257,2.3873734,0.21650718,4
d42334ff-4ac9-477f-8de0-0b11ea18089c,abalone,bhh,bhh_gd_only,false,5,0,10,1,1,true,gbest,true,2,13,1.977419,0.26309487,1.9958516,0.2751196,1
bf5b170a-f16b-44bf-8fe1-8e6401382cdc,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,13,1.9889305,0.27237353,2.0603178,0.24880382,2
c6b537a9-ada3-49fc-a813-d301d02d6471,abalone,bhh,bhh,false,5,0,10,1,1,true,gbest,true,2,13,2.3704805,0.21909608,2.347545,0.21770334,3
